participant,trial,practice,speed,delta_var,speed_BrelA,completion_time,edgeA_speed,edgeB_initial_speed,edgeB_speed,visual_variable 
12,16,false,medium,same,higher,26.452,19.345200000000002,36.755880000000005,21.27972,width
12,17,false,medium,same,lower,25.211,19.345200000000002,10.1802,19.36917,width
12,18,false,low,small,lower,45.674,5.358,1.5510000000000002,5.167650000000001,width
12,19,false,low,small,higher,22.352,5.358,10.1802,6.6975,width
12,20,false,low,same,higher,31.111,5.358,10.1802,6.429600000000001,width
12,21,false,low,same,lower,18.173,5.358,1.5510000000000002,5.167650000000001,width
12,22,false,high,medium,lower,15.901,36.755880000000005,19.345200000000002,37.72314,width
12,23,false,high,medium,higher,30.499,36.755880000000005,69.936,39.612399,width
12,24,false,medium,small,higher,27.89,19.345200000000002,36.755880000000005,27.083280000000006,width
12,25,false,medium,small,lower,21.214,19.345200000000002,10.1802,19.36917,width
12,26,false,high,large,lower,27.708,36.755880000000005,19.345200000000002,49.668801,width
12,27,false,high,large,higher,29.836,36.755880000000005,69.936,39.612399,width
12,28,false,low,medium,higher,21.738,5.358,10.1802,6.563549999999999,width
12,29,false,low,medium,lower,34.51,5.358,1.5510000000000002,5.435549999999999,width
12,30,false,low,large,lower,27.869,5.358,1.5510000000000002,5.0337000000000005,width
12,31,false,low,large,higher,27.569,5.358,10.1802,6.027750000000001,width
12,32,false,low,same,higher,21.257,5.358,10.1802,6.295649999999999,width
12,33,false,low,same,lower,28.282,5.358,1.5510000000000002,5.3016000000000005,width
12,34,false,high,small,lower,16.037,36.755880000000005,19.345200000000002,34.047552,width
12,35,false,high,small,higher,18.707,36.755880000000005,69.936,42.36909,width
12,36,false,low,medium,higher,21.338,5.358,10.1802,6.6975,width
12,37,false,low,medium,lower,19.666,5.358,1.5510000000000002,5.569500000000001,width
12,38,false,medium,medium,lower,15.428,19.345200000000002,10.1802,20.82006,width
12,39,false,medium,medium,higher,24.37,19.345200000000002,36.755880000000005,22.246980000000004,width
12,40,false,medium,medium,higher,18.784,19.345200000000002,36.755880000000005,26.116020000000002,width
12,41,false,medium,medium,lower,17.676,19.345200000000002,10.1802,19.852800000000002,width
12,42,false,high,same,lower,14.27,36.755880000000005,19.345200000000002,33.128655,width
12,43,false,high,same,higher,25.267,36.755880000000005,69.936,37.774604999999994,width
12,44,false,medium,same,higher,27.767,19.345200000000002,36.755880000000005,22.730610000000002,width
12,45,false,medium,same,lower,14.299,19.345200000000002,10.1802,18.40191,width
12,46,false,high,medium,lower,12.442,36.755880000000005,19.345200000000002,31.290861,width
12,47,false,high,medium,higher,18.867,36.755880000000005,69.936,42.36909,width
12,48,false,high,same,higher,13.853,36.755880000000005,69.936,49.720266,width
12,49,false,high,same,lower,13.506,36.755880000000005,19.345200000000002,35.885346,width
12,50,false,medium,large,lower,16.17,19.345200000000002,10.1802,18.40191,width
12,51,false,medium,large,higher,21.533,19.345200000000002,36.755880000000005,25.148759999999996,width
,,,,,,,,,,
12,0,true,low,small,lower,22.669,5.358,1.5510000000000002,7.31085,lumi
12,1,true,medium,medium,higher,18.509,19.345200000000002,36.755880000000005,23.21424,lumi
12,2,true,high,large,higher,21.917,36.755880000000005,69.936,44.206884,lumi
12,3,true,medium,same,lower,31.535,19.345200000000002,10.1802,24.205470000000002,lumi
12,4,false,low,large,higher,27.274,5.358,10.1802,5.759849999999999,lumi
12,5,false,low,large,lower,32.759,5.358,1.5510000000000002,4.36395,lumi
12,6,false,medium,small,lower,45.13,19.345200000000002,10.1802,16.95102,lumi
12,7,false,medium,small,higher,21.574,19.345200000000002,36.755880000000005,22.246980000000004,lumi
12,8,false,medium,large,higher,40.56,19.345200000000002,36.755880000000005,18.377940000000002,lumi
12,9,false,medium,large,lower,24.886,19.345200000000002,10.1802,21.303689999999996,lumi
12,10,false,high,small,lower,27.091,36.755880000000005,19.345200000000002,44.155419,lumi
12,11,false,high,small,higher,38.759,36.755880000000005,69.936,41.450193,lumi
12,12,false,low,small,higher,26.843,5.358,10.1802,5.491949999999999,lumi
12,13,false,low,small,lower,20.428,5.358,1.5510000000000002,5.971350000000001,lumi
12,14,false,high,large,lower,24.376,36.755880000000005,19.345200000000002,36.804243,lumi
12,15,false,high,large,higher,25.038,36.755880000000005,69.936,46.96357500000001,lumi
12,16,false,medium,same,higher,25.628,19.345200000000002,36.755880000000005,20.79609,lumi
12,17,false,medium,same,lower,20.108,19.345200000000002,10.1802,20.33643,lumi
12,18,false,low,small,lower,27.686,5.358,1.5510000000000002,5.435549999999999,lumi
12,19,false,low,small,higher,32.228,5.358,10.1802,6.027750000000001,lumi
12,20,false,low,same,higher,35.738,5.358,10.1802,5.759849999999999,lumi
12,21,false,low,same,lower,29.594,5.358,1.5510000000000002,5.3016000000000005,lumi
12,22,false,high,medium,lower,20.676,36.755880000000005,19.345200000000002,40.479831,lumi
12,23,false,high,medium,higher,38.69,36.755880000000005,69.936,36.855708,lumi
12,24,false,medium,small,higher,34.812,19.345200000000002,36.755880000000005,20.79609,lumi
12,25,false,medium,small,lower,23.22,19.345200000000002,10.1802,18.885540000000002,lumi
12,26,false,high,large,lower,23.884,36.755880000000005,19.345200000000002,35.885346,lumi
12,27,false,high,large,higher,17.175,36.755880000000005,69.936,45.125781,lumi
12,28,false,low,medium,higher,21.507,5.358,10.1802,5.625899999999999,lumi
12,29,false,low,medium,lower,24.995,5.358,1.5510000000000002,5.569500000000001,lumi
12,30,false,low,large,lower,21.114,5.358,1.5510000000000002,5.0337000000000005,lumi
12,31,false,low,large,higher,28.635,5.358,10.1802,5.8938,lumi
12,32,false,low,same,higher,36.222,5.358,10.1802,6.027750000000001,lumi
12,33,false,low,same,lower,25.599,5.358,1.5510000000000002,5.0337000000000005,lumi
12,34,false,high,small,lower,17.686,36.755880000000005,19.345200000000002,37.72314,lumi
12,35,false,high,small,higher,29,36.755880000000005,69.936,40.531296000000005,lumi
12,36,false,low,medium,higher,25.064,5.358,10.1802,5.625899999999999,lumi
12,37,false,low,medium,lower,20.113,5.358,1.5510000000000002,5.435549999999999,lumi
12,38,false,medium,medium,lower,16.311,19.345200000000002,10.1802,18.40191,lumi
12,39,false,medium,medium,higher,42.397,19.345200000000002,36.755880000000005,22.246980000000004,lumi
12,40,false,medium,medium,higher,16.933,19.345200000000002,36.755880000000005,21.76335,lumi
12,41,false,medium,medium,lower,25.237,19.345200000000002,10.1802,20.82006,lumi
12,42,false,high,same,lower,19.181,36.755880000000005,19.345200000000002,32.209758,lumi
12,43,false,high,same,higher,21.756,36.755880000000005,69.936,41.450193,lumi
12,44,false,medium,same,higher,21.66,19.345200000000002,36.755880000000005,20.31246,lumi
12,45,false,medium,same,lower,34.616,19.345200000000002,10.1802,20.33643,lumi
12,46,false,high,medium,lower,39.945,36.755880000000005,19.345200000000002,38.64203700000001,lumi
12,47,false,high,medium,higher,18.525,36.755880000000005,69.936,35.017914000000005,lumi
12,48,false,high,same,higher,25.555,36.755880000000005,69.936,38.693501999999995,lumi
12,49,false,high,same,lower,21.186,36.755880000000005,19.345200000000002,31.290861,lumi
12,50,false,medium,large,lower,16.303,19.345200000000002,10.1802,19.852800000000002,lumi
12,51,false,medium,large,higher,24.327,19.345200000000002,36.755880000000005,19.82883,lumi
,,,,,,,,,,
12,0,true,low,small,lower,70.42,5.358,1.5510000000000002,5.435549999999999,length
12,1,true,medium,medium,higher,17.627,19.345200000000002,36.755880000000005,29.50143,length
12,2,true,high,large,higher,22.438,36.755880000000005,69.936,53.395854,length
12,3,true,medium,same,lower,45.614,19.345200000000002,10.1802,17.918280000000003,length
12,4,false,low,large,higher,31.875,5.358,10.1802,11.385749999999998,length
12,5,false,low,large,lower,41.357,5.358,1.5510000000000002,9.45405,length
12,6,false,medium,small,lower,23.879,19.345200000000002,10.1802,21.303689999999996,length
12,7,false,medium,small,higher,31.678,19.345200000000002,36.755880000000005,23.21424,length
12,8,false,medium,large,higher,37.439,19.345200000000002,36.755880000000005,39.17403,length
12,9,false,medium,large,lower,40.837,19.345200000000002,10.1802,32.42718,length
12,10,false,high,small,lower,27.751,36.755880000000005,19.345200000000002,37.72314,length
12,11,false,high,small,higher,17.746,36.755880000000005,69.936,36.855708,length
12,12,false,low,small,higher,11.819,5.358,10.1802,8.036999999999999,length
12,13,false,low,small,lower,15.189,5.358,1.5510000000000002,6.77505,length
12,14,false,high,large,lower,25.557,36.755880000000005,19.345200000000002,53.34438900000001,length
12,15,false,high,large,higher,16.123,36.755880000000005,69.936,54.31475100000001,length
12,16,false,medium,same,higher,14.135,19.345200000000002,36.755880000000005,21.76335,length
12,17,false,medium,same,lower,39.988,19.345200000000002,10.1802,21.787320000000005,length
12,18,false,low,small,lower,17.937,5.358,1.5510000000000002,5.971350000000001,length
12,19,false,low,small,higher,14.203,5.358,10.1802,7.635150000000001,length
12,20,false,low,same,higher,17.753,5.358,10.1802,6.161699999999999,length
12,21,false,low,same,lower,14.254,5.358,1.5510000000000002,5.8374000000000015,length
12,22,false,high,medium,lower,11.286,36.755880000000005,19.345200000000002,35.885346,length
12,23,false,high,medium,higher,19.098,36.755880000000005,69.936,52.476957,length
12,24,false,medium,small,higher,35.285,19.345200000000002,36.755880000000005,25.148759999999996,length
12,25,false,medium,small,lower,24.826,19.345200000000002,10.1802,22.75458,length
12,26,false,high,large,lower,37.934,36.755880000000005,19.345200000000002,62.53335900000002,length
12,27,false,high,large,higher,19.189,36.755880000000005,69.936,59.82813300000001,length
12,28,false,low,medium,higher,28.421,5.358,10.1802,8.304899999999998,length
12,29,false,low,medium,lower,28.377,5.358,1.5510000000000002,7.1769,length
12,30,false,low,large,lower,18.919,5.358,1.5510000000000002,8.516400000000003,length
12,31,false,low,large,higher,30.562,5.358,10.1802,9.1086,length
12,32,false,low,same,higher,23.955,5.358,10.1802,5.358,length
12,33,false,low,same,lower,21.691,5.358,1.5510000000000002,5.569500000000001,length
12,34,false,high,small,lower,17.972,36.755880000000005,19.345200000000002,44.155419,length
12,35,false,high,small,higher,12.584,36.755880000000005,69.936,44.206884,length
12,36,false,low,medium,higher,27.633,5.358,10.1802,7.635150000000001,length
12,37,false,low,medium,lower,15.73,5.358,1.5510000000000002,6.641099999999999,length
12,38,false,medium,medium,lower,30.155,19.345200000000002,10.1802,22.75458,length
12,39,false,medium,medium,higher,38.342,19.345200000000002,36.755880000000005,30.952320000000004,length
12,40,false,medium,medium,higher,29.732,19.345200000000002,36.755880000000005,26.116020000000002,length
12,41,false,medium,medium,lower,30.182,19.345200000000002,10.1802,27.590880000000002,length
12,42,false,high,same,lower,19.483,36.755880000000005,19.345200000000002,34.966449000000004,length
12,43,false,high,same,higher,21.625,36.755880000000005,69.936,38.693501999999995,length
12,44,false,medium,same,higher,28.109,19.345200000000002,36.755880000000005,20.31246,length
12,45,false,medium,same,lower,19.956,19.345200000000002,10.1802,17.918280000000003,length
12,46,false,high,medium,lower,15.219,36.755880000000005,19.345200000000002,44.155419,length
12,47,false,high,medium,higher,16.376,36.755880000000005,69.936,52.476957,length
12,48,false,high,same,higher,21.413,36.755880000000005,69.936,36.855708,length
12,49,false,high,same,lower,44.09,36.755880000000005,19.345200000000002,36.804243,length
12,50,false,medium,large,lower,32.79,19.345200000000002,10.1802,28.07451,length
12,51,false,medium,large,higher,27.235,19.345200000000002,36.755880000000005,41.59218,length
,,,,,,,,,,
13,0,true,low,small,lower,50.088,5.358,1.5510000000000002,5.569500000000001,chroma
13,1,true,medium,medium,higher,49.818,19.345200000000002,36.755880000000005,18.377940000000002,chroma
13,2,true,high,large,higher,16.75,36.755880000000005,69.936,44.206884,chroma
13,3,true,medium,same,lower,26.011,19.345200000000002,10.1802,18.40191,chroma
13,4,false,high,medium,higher,18.117,36.755880000000005,69.936,35.936811,chroma
13,5,false,high,medium,lower,22.337,36.755880000000005,19.345200000000002,37.72314,chroma
13,6,false,high,same,lower,17.452,36.755880000000005,19.345200000000002,44.155419,chroma
13,7,false,high,same,higher,24.943,36.755880000000005,69.936,35.017914000000005,chroma
13,8,false,medium,large,higher,68.434,19.345200000000002,36.755880000000005,18.377940000000002,chroma
13,9,false,medium,large,lower,22.674,19.345200000000002,10.1802,18.40191,chroma
13,10,false,low,large,lower,26.484,5.358,1.5510000000000002,5.569500000000001,chroma
13,11,false,low,large,higher,27.788,5.358,10.1802,5.358,chroma
13,12,false,medium,small,higher,21.953,19.345200000000002,36.755880000000005,18.377940000000002,chroma
13,13,false,medium,small,lower,18.787,19.345200000000002,10.1802,17.918280000000003,chroma
13,14,false,medium,large,lower,28.108,19.345200000000002,10.1802,18.40191,chroma
13,15,false,medium,large,higher,28.032,19.345200000000002,36.755880000000005,20.31246,chroma
13,16,false,high,small,higher,17.809,36.755880000000005,69.936,34.099016999999996,chroma
13,17,false,high,small,lower,16.387,36.755880000000005,19.345200000000002,31.290861,chroma
13,18,false,low,small,lower,30.221,5.358,1.5510000000000002,3.9621,chroma
13,19,false,low,small,higher,17.854,5.358,10.1802,6.83145,chroma
13,20,false,high,large,higher,27.088,36.755880000000005,69.936,40.531296000000005,chroma
13,21,false,high,large,lower,13.55,36.755880000000005,19.345200000000002,35.885346,chroma
13,22,false,medium,same,lower,17.873,19.345200000000002,10.1802,18.885540000000002,chroma
13,23,false,medium,same,higher,34.348,19.345200000000002,36.755880000000005,18.86157,chroma
13,24,false,low,small,higher,29.799,5.358,10.1802,5.22405,chroma
13,25,false,low,small,lower,18.428,5.358,1.5510000000000002,4.36395,chroma
13,26,false,low,same,lower,31.702,5.358,1.5510000000000002,5.3016000000000005,chroma
13,27,false,low,same,higher,52.248,5.358,10.1802,5.759849999999999,chroma
13,28,false,high,medium,higher,17.074,36.755880000000005,69.936,35.017914000000005,chroma
13,29,false,high,medium,lower,20.665,36.755880000000005,19.345200000000002,33.128655,chroma
13,30,false,medium,small,lower,22.283,19.345200000000002,10.1802,19.852800000000002,chroma
13,31,false,medium,small,higher,14.435,19.345200000000002,36.755880000000005,18.377940000000002,chroma
13,32,false,high,large,higher,8.935,36.755880000000005,69.936,36.855708,chroma
13,33,false,high,large,lower,14.18,36.755880000000005,19.345200000000002,32.209758,chroma
13,34,false,low,medium,lower,18.773,5.358,1.5510000000000002,5.3016000000000005,chroma
13,35,false,low,medium,higher,21.021,5.358,10.1802,8.5728,chroma
13,36,false,low,large,higher,24.284,5.358,10.1802,4.8222,chroma
13,37,false,low,large,lower,14.076,5.358,1.5510000000000002,5.0337000000000005,chroma
13,38,false,low,same,lower,18.605,5.358,1.5510000000000002,4.09605,chroma
13,39,false,low,same,higher,21.999,5.358,10.1802,5.0901,chroma
13,40,false,high,small,higher,16.01,36.755880000000005,69.936,33.18012,chroma
13,41,false,high,small,lower,15.614,36.755880000000005,19.345200000000002,35.885346,chroma
13,42,false,low,medium,lower,21.912,5.358,1.5510000000000002,5.70345,chroma
13,43,false,low,medium,higher,32.299,5.358,10.1802,5.22405,chroma
13,44,false,medium,medium,higher,24.303,19.345200000000002,36.755880000000005,18.86157,chroma
13,45,false,medium,medium,lower,25.81,19.345200000000002,10.1802,20.82006,chroma
13,46,false,medium,medium,lower,12.333,19.345200000000002,10.1802,19.852800000000002,chroma
13,47,false,medium,medium,higher,20.263,19.345200000000002,36.755880000000005,22.730610000000002,chroma
13,48,false,high,same,higher,20.833,36.755880000000005,69.936,35.936811,chroma
13,49,false,high,same,lower,26.811,36.755880000000005,19.345200000000002,44.155419,chroma
13,50,false,medium,same,lower,27.779,19.345200000000002,10.1802,17.918280000000003,chroma
13,51,false,medium,same,higher,36.455,19.345200000000002,36.755880000000005,18.377940000000002,chroma
,,,,,,,,,,
13,0,true,low,small,lower,36.472,5.358,1.5510000000000002,5.70345,width
13,1,true,medium,medium,higher,19.279,19.345200000000002,36.755880000000005,19.82883,width
13,2,true,high,large,higher,11.674,36.755880000000005,69.936,32.261222999999994,width
13,3,true,medium,same,lower,9.405,19.345200000000002,10.1802,19.36917,width
13,4,false,high,medium,higher,21.755,36.755880000000005,69.936,35.017914000000005,width
13,5,false,high,medium,lower,25.227,36.755880000000005,19.345200000000002,44.155419,width
13,6,false,high,same,lower,23.682,36.755880000000005,19.345200000000002,36.804243,width
13,7,false,high,same,higher,14.991,36.755880000000005,69.936,39.612399,width
13,8,false,medium,large,higher,31.378,19.345200000000002,36.755880000000005,18.86157,width
13,9,false,medium,large,lower,20.717,19.345200000000002,10.1802,17.918280000000003,width
13,10,false,low,large,lower,17.253,5.358,1.5510000000000002,5.971350000000001,width
13,11,false,low,large,higher,26.606,5.358,10.1802,5.0901,width
13,12,false,medium,small,higher,14.435,19.345200000000002,36.755880000000005,21.76335,width
13,13,false,medium,small,lower,12.213,19.345200000000002,10.1802,17.918280000000003,width
13,14,false,medium,large,lower,19.84,19.345200000000002,10.1802,20.33643,width
13,15,false,medium,large,higher,13.525,19.345200000000002,36.755880000000005,24.181499999999996,width
13,16,false,high,small,higher,11.477,36.755880000000005,69.936,32.261222999999994,width
13,17,false,high,small,lower,25.038,36.755880000000005,19.345200000000002,30.371964000000002,width
13,18,false,low,small,lower,9.528,5.358,1.5510000000000002,5.167650000000001,width
13,19,false,low,small,higher,13.109,5.358,10.1802,6.9654,width
13,20,false,high,large,higher,28.221,36.755880000000005,69.936,34.099016999999996,width
13,21,false,high,large,lower,30.581,36.755880000000005,19.345200000000002,34.966449000000004,width
13,22,false,medium,same,lower,18.54,19.345200000000002,10.1802,18.40191,width
13,23,false,medium,same,higher,22.398,19.345200000000002,36.755880000000005,22.730610000000002,width
13,24,false,low,small,higher,21.103,5.358,10.1802,5.358,width
13,25,false,low,small,lower,24.959,5.358,1.5510000000000002,4.63185,width
13,26,false,low,same,lower,19.04,5.358,1.5510000000000002,4.7658000000000005,width
13,27,false,low,same,higher,17.86,5.358,10.1802,6.027750000000001,width
13,28,false,high,medium,higher,26.351,36.755880000000005,69.936,33.18012,width
13,29,false,high,medium,lower,18.925,36.755880000000005,19.345200000000002,40.479831,width
13,30,false,medium,small,lower,22.978,19.345200000000002,10.1802,16.46739,width
13,31,false,medium,small,higher,16.295,19.345200000000002,36.755880000000005,18.377940000000002,width
13,32,false,high,large,higher,27.319,36.755880000000005,69.936,35.936811,width
13,33,false,high,large,lower,10.749,36.755880000000005,19.345200000000002,34.047552,width
13,34,false,low,medium,lower,23.164,5.358,1.5510000000000002,4.23,width
13,35,false,low,medium,higher,18.451,5.358,10.1802,5.491949999999999,width
13,36,false,low,large,higher,20.332,5.358,10.1802,5.759849999999999,width
13,37,false,low,large,lower,26.95,5.358,1.5510000000000002,5.70345,width
13,38,false,low,same,lower,21.953,5.358,1.5510000000000002,4.7658000000000005,width
13,39,false,low,same,higher,33.187,5.358,10.1802,4.68825,width
13,40,false,high,small,higher,12.392,36.755880000000005,69.936,33.18012,width
13,41,false,high,small,lower,14.783,36.755880000000005,19.345200000000002,37.72314,width
13,42,false,low,medium,lower,18.483,5.358,1.5510000000000002,4.89975,width
13,43,false,low,medium,higher,15.918,5.358,10.1802,5.358,width
13,44,false,medium,medium,higher,25.321,19.345200000000002,36.755880000000005,19.345200000000002,width
13,45,false,medium,medium,lower,22.496,19.345200000000002,10.1802,15.0165,width
13,46,false,medium,medium,lower,21.763,19.345200000000002,10.1802,19.36917,width
13,47,false,medium,medium,higher,25.509,19.345200000000002,36.755880000000005,19.345200000000002,width
13,48,false,high,same,higher,10.769,36.755880000000005,69.936,33.18012,width
13,49,false,high,same,lower,14.143,36.755880000000005,19.345200000000002,36.804243,width
13,50,false,medium,same,lower,11.567,19.345200000000002,10.1802,19.852800000000002,width
13,51,false,medium,same,higher,16.468,19.345200000000002,36.755880000000005,22.246980000000004,width
,,,,,,,,,,
13,0,true,low,small,lower,69.846,5.358,1.5510000000000002,5.569500000000001,lumi
13,1,true,medium,medium,higher,51.172,19.345200000000002,36.755880000000005,18.86157,lumi
13,2,true,high,large,higher,51.129,36.755880000000005,69.936,36.855708,lumi
13,3,true,medium,same,lower,29.634,19.345200000000002,10.1802,17.434649999999998,lumi
13,4,false,high,medium,higher,37.307,36.755880000000005,69.936,41.450193,lumi
13,5,false,high,medium,lower,45.346,36.755880000000005,19.345200000000002,45.993213,lumi
13,6,false,high,same,lower,41.994,36.755880000000005,19.345200000000002,40.479831,lumi
13,7,false,high,same,higher,34.861,36.755880000000005,69.936,38.693501999999995,lumi
13,8,false,medium,large,higher,34.65,19.345200000000002,36.755880000000005,21.27972,lumi
13,9,false,medium,large,lower,33.306,19.345200000000002,10.1802,20.33643,lumi
13,10,false,low,large,lower,61.556,5.358,1.5510000000000002,4.7658000000000005,lumi
13,11,false,low,large,higher,23.924,5.358,10.1802,5.759849999999999,lumi
13,12,false,medium,small,higher,32.358,19.345200000000002,36.755880000000005,17.89431,lumi
13,13,false,medium,small,lower,20,19.345200000000002,10.1802,19.852800000000002,lumi
13,14,false,medium,large,lower,27.948,19.345200000000002,10.1802,20.82006,lumi
13,15,false,medium,large,higher,26.792,19.345200000000002,36.755880000000005,19.345200000000002,lumi
13,16,false,high,small,higher,30.561,36.755880000000005,69.936,42.36909,lumi
13,17,false,high,small,lower,38.497,36.755880000000005,19.345200000000002,39.560934,lumi
13,18,false,low,small,lower,24.649,5.358,1.5510000000000002,5.569500000000001,lumi
13,19,false,low,small,higher,44.663,5.358,10.1802,5.491949999999999,lumi
13,20,false,high,large,higher,19.765,36.755880000000005,69.936,36.855708,lumi
13,21,false,high,large,lower,22.905,36.755880000000005,19.345200000000002,38.64203700000001,lumi
13,22,false,medium,same,lower,42.043,19.345200000000002,10.1802,18.40191,lumi
13,23,false,medium,same,higher,26.132,19.345200000000002,36.755880000000005,18.377940000000002,lumi
13,24,false,low,small,higher,16.394,5.358,10.1802,6.429600000000001,lumi
13,25,false,low,small,lower,18.127,5.358,1.5510000000000002,5.70345,lumi
13,26,false,low,same,lower,20.453,5.358,1.5510000000000002,3.5602500000000004,lumi
13,27,false,low,same,higher,24.681,5.358,10.1802,5.358,lumi
13,28,false,high,medium,higher,15.645,36.755880000000005,69.936,41.450193,lumi
13,29,false,high,medium,lower,35.258,36.755880000000005,19.345200000000002,42.31762500000001,lumi
13,30,false,medium,small,lower,39.19,19.345200000000002,10.1802,23.72184,lumi
13,31,false,medium,small,higher,32.332,19.345200000000002,36.755880000000005,20.79609,lumi
13,32,false,high,large,higher,31.972,36.755880000000005,69.936,39.612399,lumi
13,33,false,high,large,lower,16.568,36.755880000000005,19.345200000000002,36.804243,lumi
13,34,false,low,medium,lower,17.293,5.358,1.5510000000000002,2.8904999999999994,lumi
13,35,false,low,medium,higher,23.617,5.358,10.1802,5.0901,lumi
13,36,false,low,large,higher,39.12,5.358,10.1802,5.22405,lumi
13,37,false,low,large,lower,13.007,5.358,1.5510000000000002,3.9621,lumi
13,38,false,low,same,lower,26.346,5.358,1.5510000000000002,5.167650000000001,lumi
13,39,false,low,same,higher,30.832,5.358,10.1802,5.358,lumi
13,40,false,high,small,higher,35.019,36.755880000000005,69.936,37.774604999999994,lumi
13,41,false,high,small,lower,43.543,36.755880000000005,19.345200000000002,35.885346,lumi
13,42,false,low,medium,lower,23.692,5.358,1.5510000000000002,5.435549999999999,lumi
13,43,false,low,medium,higher,30.057,5.358,10.1802,4.2864,lumi
13,44,false,medium,medium,higher,36.158,19.345200000000002,36.755880000000005,19.345200000000002,lumi
13,45,false,medium,medium,lower,19.806,19.345200000000002,10.1802,17.918280000000003,lumi
13,46,false,medium,medium,lower,34.071,19.345200000000002,10.1802,16.95102,lumi
13,47,false,medium,medium,higher,28.493,19.345200000000002,36.755880000000005,20.79609,lumi
13,48,false,high,same,higher,10.194,36.755880000000005,69.936,36.855708,lumi
13,49,false,high,same,lower,20.378,36.755880000000005,19.345200000000002,35.885346,lumi
13,50,false,medium,same,lower,21.305,19.345200000000002,10.1802,20.33643,lumi
13,51,false,medium,same,higher,42.018,19.345200000000002,36.755880000000005,18.86157,lumi
,,,,,,,,,,
13,0,true,low,small,lower,9.481,5.358,1.5510000000000002,1.5510000000000002,length
13,1,true,medium,medium,higher,41.099,19.345200000000002,36.755880000000005,22.246980000000004,length
13,2,true,high,large,higher,41.701,36.755880000000005,69.936,51.558060000000005,length
13,3,true,medium,same,lower,19.059,19.345200000000002,10.1802,18.40191,length
13,4,false,high,medium,higher,29.075,36.755880000000005,69.936,43.287987,length
13,5,false,high,medium,lower,27.722,36.755880000000005,19.345200000000002,45.07431600000001,length
13,6,false,high,same,lower,31.751,36.755880000000005,19.345200000000002,34.966449000000004,length
13,7,false,high,same,higher,50.886,36.755880000000005,69.936,39.612399,length
13,8,false,medium,large,higher,25.466,19.345200000000002,36.755880000000005,26.59965,length
13,9,false,medium,large,lower,45.862,19.345200000000002,10.1802,23.238210000000002,length
13,10,false,low,large,lower,15.37,5.358,1.5510000000000002,7.31085,length
13,11,false,low,large,higher,34.835,5.358,10.1802,5.625899999999999,length
13,12,false,medium,small,higher,21.003,19.345200000000002,36.755880000000005,23.21424,length
13,13,false,medium,small,lower,51.096,19.345200000000002,10.1802,19.36917,length
13,14,false,medium,large,lower,32.437,19.345200000000002,10.1802,23.238210000000002,length
13,15,false,medium,large,higher,31.106,19.345200000000002,36.755880000000005,22.730610000000002,length
13,16,false,high,small,higher,23.255,36.755880000000005,69.936,38.693501999999995,length
13,17,false,high,small,lower,19.164,36.755880000000005,19.345200000000002,40.479831,length
13,18,false,low,small,lower,28.967,5.358,1.5510000000000002,6.1053,length
13,19,false,low,small,higher,27.298,5.358,10.1802,4.42035,length
13,20,false,high,large,higher,34.288,36.755880000000005,69.936,41.450193,length
13,21,false,high,large,lower,19.911,36.755880000000005,19.345200000000002,45.993213,length
13,22,false,medium,same,lower,16.378,19.345200000000002,10.1802,21.303689999999996,length
13,23,false,medium,same,higher,21.188,19.345200000000002,36.755880000000005,20.31246,length
13,24,false,low,small,higher,15.334,5.358,10.1802,7.635150000000001,length
13,25,false,low,small,lower,19.288,5.358,1.5510000000000002,5.167650000000001,length
13,26,false,low,same,lower,9.682,5.358,1.5510000000000002,5.0337000000000005,length
13,27,false,low,same,higher,20.069,5.358,10.1802,5.625899999999999,length
13,28,false,high,medium,higher,19.526,36.755880000000005,69.936,46.96357500000001,length
13,29,false,high,medium,lower,11.805,36.755880000000005,19.345200000000002,46.912110000000006,length
13,30,false,medium,small,lower,16.685,19.345200000000002,10.1802,26.623620000000003,length
13,31,false,medium,small,higher,28.742,19.345200000000002,36.755880000000005,17.410680000000003,length
13,32,false,high,large,higher,11.083,36.755880000000005,69.936,49.720266,length
13,33,false,high,large,lower,12.093,36.755880000000005,19.345200000000002,40.479831,length
13,34,false,low,medium,lower,23.275,5.358,1.5510000000000002,4.4979000000000005,length
13,35,false,low,medium,higher,12.771,5.358,10.1802,6.563549999999999,length
13,36,false,low,large,higher,14.586,5.358,10.1802,5.625899999999999,length
13,37,false,low,large,lower,10.722,5.358,1.5510000000000002,4.7658000000000005,length
13,38,false,low,same,lower,14.382,5.358,1.5510000000000002,5.0337000000000005,length
13,39,false,low,same,higher,15.232,5.358,10.1802,6.429600000000001,length
13,40,false,high,small,higher,19.414,36.755880000000005,69.936,43.287987,length
13,41,false,high,small,lower,8.468,36.755880000000005,19.345200000000002,38.64203700000001,length
13,42,false,low,medium,lower,20.469,5.358,1.5510000000000002,5.0337000000000005,length
13,43,false,low,medium,higher,19.6,5.358,10.1802,6.429600000000001,length
13,44,false,medium,medium,higher,11.111,19.345200000000002,36.755880000000005,18.86157,length
13,45,false,medium,medium,lower,13.553,19.345200000000002,10.1802,20.33643,length
13,46,false,medium,medium,lower,11.177,19.345200000000002,10.1802,18.40191,length
13,47,false,medium,medium,higher,21.947,19.345200000000002,36.755880000000005,18.86157,length
13,48,false,high,same,higher,12.467,36.755880000000005,69.936,31.342326,length
